🇹🇼台灣頻道,#genre#
韓國娛樂台KMTV,https://4gtvmobile-mozai.4gtv.tv/GlBwZb2K7NbcPKuuhGeUwIk9gPJca2--AanVAi31A50%3d/index.m3u8?token=MgN_eeC7LqQwRyGW_a2Crw&expires=1765109419&token1=17_-WHSBzzC6W3qQ8Y_d6g&expires1=1765109419&refer=ZmIzM2E3MmEtZDM1YS00OWI0LTk4YmItM2M2OTYyOTMxNDYx&y=0
LUXE TV,https://4gtvmobile-mozai.4gtv.tv/U8KkiYFFfI5x0jcF86aOemDk9bfy_RZdY2mAKJG7Bmg%3d/index.m3u8?token=Fo3BQbcUEZOz12mADAl-Hw&expires=1765109611&token1=iXiBr7DJhL5H07bRDntSeg&expires1=1765109611&refer=NWY1ZGVlYzEtMDFjMi00NmQ0LWIyNzItZmMxNDk5Nzk3Zjlj&y=0
PET CLUB TV,https://4gtvmobile-mozai.4gtv.tv/vZ8uEbJZylvjjW7EnIxFlyjlgnL3LOdQJBMk_l4cokU%3d/index.m3u8?token=_3mNFeengGBvlp0PaeHdhg&expires=1765109538&token1=e6ZfG12WTZm-mqFj9Tp7iw&expires1=1765109538&refer=ZTZkMTE5ZDQtZWMzZS00NTU3LWFlNWUtZGEyNzU2NzFlZmQ0&y=0
FUN探索娱乐台,https://4gtvmobile-mozai.4gtv.tv/Zk5Q0rvNmU2kpWtf0waonHO5lEij8J6kTrjPoQSxrb8%3d/index.m3u8?token=78UKZIgI8CaAaIPldJr1Jw&expires=1765109570&token1=hICMJtJfXhrFfPmY1MD_Ww&expires1=1765109570&refer=OWU5NjJjYTEtOGY1Mi00YjcxLWExNDQtMTExOTlkZDcyNTVj&y=0
幸福空間居家台,https://4gtvmobile-mozai.4gtv.tv/VlHZPsPPT821Iu7Z0Lb3t8kSa0I-kl6rOGPVDfhSX-k%3d/index.m3u8?token=LnI2i_0HP7rE3IGdWpxS7Q&expires=1765109577&token1=5c4vu5SrsgNJCowWGQ3WuA&expires1=1765109577&refer=MDZmOTE0MTktNWY4NC00ZjhjLTk1OWMtOWE2M2Y1MTNlNzU1&y=0
Bloomberg TV,https://4gtvmobile-mozai.4gtv.tv/uzppqOGaeiFXDD9X4ZDuRt7AsuS8wGlAdDVraMhWdPs%3d/index.m3u8?token=AAJNxT-XNQUKoq04JNHZjA&expires=1765109318&token1=9glNv2RPwd4G0x8yWkwejQ&expires1=1765109318&refer=YjEwODE4NjgtMDU2Ny00YjJhLTg4YWYtNjc5NDhhNDVhOTkw&y=0
SBN全球財經台,https://4gtvmobile-mozai.4gtv.tv/laO24ATTi0gufCX3hu5I05RC8FCdtpfWvAdIopxgtkw%3d/index.m3u8?token=4n-lM9DQ-GOZUC5MjkFpsA&expires=1765109340&token1=c2Min1WMfffkf8FaqeipEA&expires1=1765109340&refer=OGNjZjAwNzUtN2M1ZS00M2ZlLTlhM2QtOWZiZWRkZmRkOGY5&y=0
半島國際新聞台,https://4gtvmobile-mozai.4gtv.tv/OyMx0f271kzdu96hbIHown-HqlxVjCR2bOp8DvdWWDQ%3d/index.m3u8?token=jFTFdL86NVRBkJ1nOBu62A&expires=1765109830&token1=tvL7lWw4lPJMcxDNfF8ICA&expires1=1765109830&refer=MjEwZDU1MTAtNzE0Yy00NTRhLWEyYjYtZGE0NWU3M2E2N2U2&y=0
History 歷史頻道,https://4gtvmobile-mozai.4gtv.tv/UtG2NSNOT-stxgCf-HwybVEQ_gEsD9hUKTjX997hqAo%3d/index.m3u8?token=XZYLZK384MAYTLW8tiCzHg&expires=1765109595&token1=em2u07hV2lQWnWpO3mMoZA&expires1=1765109595&refer=ZmQ1M2RhOTktMWMzMi00Njg1LWFhNTMtZjYxMzY2OTc5N2Q0&y=0
CI 罪案偵查頻道,https://4gtvmobile-mozai.4gtv.tv/28UE9cuqWWPobvDM6-0EqmA8v2qSukRLmoQs3FCi_UM%3d/index.m3u8?token=JWKTT31FMrSH_-63zOp-Cg&expires=1765109679&token1=_U5bk9msHzT5ZfZ-tdEGaw&expires1=1765109679&refer=YWY5MmEzZTctNWZlNy00Mjk1LThhNzktYTZhMTcxMmE1OWI3&y=0
視納華仁紀實頻道,https://4gtvmobile-mozai.4gtv.tv/1h62s902UKCariDtK8cjjmYOuOTzMXYTYRRrhLZc0sU%3d/index.m3u8?token=qn8YaWziQa7ye8aI8GX_jA&expires=1765109687&token1=3wSxnkdPeo2do5ZR0wUnOA&expires1=1765109687&refer=Mjg0MzE5M2MtMzMwMS00YWU4LTlmYWEtYWU4OTUyZWVmMmI1&y=0
原住民电视,https://4gtvmobile-mozai.4gtv.tv/J9-kvZ13LNhlbhKquecc8Qf2wQbSdLce0VQXTb4GSDE%3d/index.m3u8?token=l5r7m7MVOqArghVPf2vQ0A&expires=1765109157&token1=ktWmEbX6KLD2sqezyeRZMA&expires1=1765109157&refer=NGZkMWFlZGMtMGE5Yy00NzBhLWI2ZDQtNDVjMjI0MmUyNWY4&y=0
滾動力 rollor,https://4gtvmobile-mozai.4gtv.tv/Be6TeF8u81CFTssPgqoXGgyTyjzqhYIPnhfFp__-4Zk%3d/index.m3u8?token=DgS75mOPZpwTaMm76cgzbw&expires=1765109553&token1=0yclMaQ9qWkk5ESiSpOCIQ&expires1=1765109553&refer=YmQwNzFkMGQtNDYyZC00MDJlLWI1NjYtMjI4NDIyMGM0ZjJm&y=0
大爱1,https://4gtvmobile-mozai.4gtv.tv/P-kEe3GKjvOa00QVJGXZOrOSgkAIHn3Pygp5vH6Phac%3d/index.m3u8?token=8qB-REg2xd3o_fOZ3S2qtA&expires=1765109036&token1=Heh_LDZs3sT6cjN-X5posw&expires1=1765109036&refer=NTI0YWM1ZTItMGEwNC00ZDhhLTk2MmUtZDcwNDAxNDJlNzg5&y=0
大爱2,https://4gtvmobile-mozai.4gtv.tv/DAxzy_MHuWRgJHgWv2emjUrGi7facWwMJK_YdASl3sw%3d/index.m3u8?token=vEVMloORAhO8zqK_rj-Tmg&expires=1765109798&token1=PpJNajVzobZTnb4yexjtNQ&expires1=1765109798&refer=MDc4NjM5ZTgtMzNjZi00NDJhLTkxNWYtZGEwYTQ1OTkyZDdj&y=0
人间卫视,https://4gtvmobile-mozai.4gtv.tv/9iprQkNDuj0neQL9M5HEhAWdTiEYQ1XEUMEaSPLP9MQ%3d/index.m3u8?token=f1VFemotzLfawXVO9oLiyg&expires=1765109806&token1=F5JLs2Cu5oG34PaBQumM5g&expires1=1765109806&refer=MzVjYTUzNmItZTQ4Mi00OTJkLTkzZWUtODA3MmY2NzM1M2Ri&y=0
国会频道1,https://4gtvmobile-mozai.4gtv.tv/fi_o3j2Tcffat836F9XPApfg91CXocetqop8GbE8akQ%3d/index.m3u8?token=oE4Hm3EltBludlexs2kT_w&expires=1765109854&token1=ztOd3VN3XfQDwxdnzI0Fzg&expires1=1765109854&refer=MDhlYTg1ODQtZDliMC00NGFmLWI1OTQtODQ4Zjk2MGRhMjVj&y=0
国会频道2,https://4gtvmobile-mozai.4gtv.tv/6ILqFvRbwYg4OZfl9gb9ME_4IjkYhnQZ1AjWKVniPdo%3d/index.m3u8?token=HvoSuK4huIL0gsu5xUI9_Q&expires=1765109862&token1=Yiq--4Ns9tNlknm1CA722g&expires1=1765109862&refer=NTRkNGU0OWYtNDk2YS00OGY3LWI1ODMtODI0OGY4MjkzNGY2&y=0
緯來體育,rtmp://f13h.mine.nu/sat/tv721
緯來日本,rtmp://f13h.mine.nu/sat/tv771
愛爾達娛樂台,https://4gtvmobile-mozai.4gtv.tv/UrwghOp1LOekCvZ7zWnk6EN0OasJzAlq6AVXpkuiE8M%3d/index.m3u8?token=RhDpQfbPQeKkE2_jGMlPeQ&expires=1765109109&token1=l0W4zc_rVmGrbqgH3pAdMw&expires1=1765109109&refer=NDc3OWQzZWUtZmI2NC00MzFhLWFjZTYtMTFkYjg2ZmEwMWNi&y=0
愛爾達生活旅遊台,https://4gtvmobile-mozai.4gtv.tv/beFxNPn-GkBueECBRfDdOOnVmvmTciIcbNpxc3pbZGA%3d/index.m3u8?token=LgQiUcd_hDdczCxL1ImxUw&expires=1765109603&token1=XX-Wkee8RqxgyGVXL3rGPw&expires1=1765109603&refer=ODcxMzhkNWItOTBkYy00NDc2LWE4ZjItZWVhNWRiMmU5NDky&y=0
Dali TV,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
好消息1,https://4gtvmobile-mozai.4gtv.tv/hM8EoM31ISJYUPpMufZdgZSmZLNlt3it7R-k5vTS5Ts%3d/index.m3u8?token=MWDwXstQv0IBldO681ZzZw&expires=1765109781&token1=Rw3NDwWL1cgzC3N5rBnSTA&expires1=1765109781&refer=MWRkMzIxYjUtOGJkOS00ZGZkLWJhMGQtYTlmY2E5NmIxOTUx&y=0
好消息2,https://4gtvmobile-mozai.4gtv.tv/R5khe6yR20VZUssya8_2p61X221qYGGpL5v9wwvO120%3d/index.m3u8?token=2YwqkuqhavRQqt5fH3EukQ&expires=1765109788&token1=XMLdEDXBCldHu0FgLRoFAQ&expires1=1765109788&refer=NzVhY2JiNDYtNjQyYy00NDdkLWE2NjAtODkyMTFkNDc3ODcw&y=0

🎬电影频道,#genre#
CHC家庭影院,http://111.162.207.134:8686/rtp/225.1.1.213:5002
CHC家庭影院,http://39.77.27.74:4002/rtp/239.253.254.152:8000
CHC家庭影院,http://171.113.212.67:4022/rtp/239.69.1.243:11100
CHC家庭影院,http://106.59.3.158:55555/rtp/239.200.201.30:8140
CHC动作电影,http://111.162.207.134:8686/rtp/225.1.1.215:5002
CHC动作电影,http://39.77.27.74:4002/rtp/239.253.254.153:8000
CHC动作电影,http://171.113.212.67:4022/rtp/239.69.1.242:11094
CHC动作电影,http://106.59.3.158:55555/rtp/239.200.201.31:8144
淘剧场,http://114.254.38.135:18888/rtp/239.3.1.95:8001
淘剧场,http://115.171.80.192:1688/rtp/225.1.8.37:8002
淘剧场,http://115.171.216.39:4000/rtp/225.1.8.37:8002
淘娱乐,http://115.171.80.192:1688/rtp/225.1.8.61:8002
淘娱乐,http://114.254.38.135:18888/rtp/239.3.1.100:8001
淘娱乐,http://106.120.13.167:4022/rtp/225.1.8.61:8002
淘娱乐,http://115.171.216.102:4000/rtp/225.1.8.61:8002
淘电影,http://114.254.38.135:18888/rtp/239.3.1.250:8001
淘电影,http://115.171.80.192:1688/rtp/225.1.8.38:8002
淘电影,http://115.171.216.39:4000/rtp/225.1.8.38:8002
淘电影,http://115.171.216.102:4000/rtp/225.1.8.38:8002
经典电影,https://cdn.iptv8k.top/dl/jrys.php?id=396&time=20240926215313&ip=111.229.253.40
IPTV经典电影,http://183.220.107.138:4022/rtp/239.10.0.122:5140
天映经典,https://cdn.iptv8k.top/dl/jrys.php?id=71&time=20240926215313&ip=111.229.253.40
星空卫视,https://cdn.iptv8k.top/dl/jrys.php?id=21&time=20240926215313&ip=111.229.253.40
星空卫视,http://171.213.239.242:8188/udp/239.93.0.156:2193

🎥咪咕直播,#genre#

🏀体育频道,#genre#
CCTV-5,http://111.162.207.134:8686/rtp/225.1.1.160:5002
CCTV-5,http://118.180.142.124:65535/udp/239.255.29.13:8231
CCTV-5,http://114.107.44.88:8188/rtp/238.1.78.171:7240
CCTV-5,http://116.235.57.22:4022/rtp/239.45.1.69:5140
CCTV-5,http://39.77.27.74:4002/rtp/239.253.254.192:8000
CCTV-5+,http://111.162.207.134:8686/rtp/225.1.1.121:5002
CCTV-5+,http://114.254.38.135:18888/rtp/239.3.1.130:8004
CCTV-5+,http://114.107.44.88:8188/rtp/238.1.78.237:7768
CCTV-5+,http://118.180.142.124:65535/udp/239.255.30.184:8231
CCTV-5+,http://111.113.89.137:2000/rtp/239.121.4.140:8852
五星体育,http://116.235.57.22:4022/rtp/239.45.3.210:5140
体育赛事,http://144.255.32.94:8288/rtp/239.21.2.44:5002
山东体育,https://satellitepull.cnr.cn/live/wxsdtyxxgb/playlist.m3u8
山东体育,http://satellitepull.cnr.cn/live/wxsdtyxxgb/playlist.m3u8
睛彩篮球,http://113.119.26.79:58888/udp/239.77.1.21:5146
睛彩篮球,http://114.254.38.135:18888/rtp/239.3.1.126:8001
睛彩广场舞,http://114.254.38.135:18888/rtp/239.3.1.128:8001
风云足球,http://111.162.207.134:8686/rtp/225.1.2.168:5002
风云足球,http://113.119.26.79:58888/udp/239.253.43.14:5146
风云足球,http://171.113.212.67:4022/rtp/239.69.1.81:10126
风云足球,http://114.107.44.88:8188/rtp/238.1.79.57:4592
风云足球,http://27.191.200.205:19999/rtp/239.254.201.222:7251
魅力足球,http://111.162.207.134:8686/rtp/225.1.1.137:5002
天元围棋,http://27.191.200.205:19999/rtp/239.254.201.156:6270
天元围棋,http://106.118.20.156:8188/rtp/239.254.201.156:6270
天元围棋,http://61.159.135.161:18000/rtp/238.255.2.7:5999
天元围棋,http://61.159.134.127:4022/rtp/238.255.2.7:5999
天元围棋,http://61.159.134.76:4022/rtp/238.255.2.7:5999
快乐垂钓,http://114.107.44.88:8188/rtp/238.1.79.31:4360
快乐垂钓,http://27.191.200.205:19999/rtp/239.254.200.229:6257
快乐垂钓,http://171.113.212.67:4022/rtp/239.69.1.142:10488
快乐垂钓,http://106.118.20.156:8188/rtp/239.254.200.229:6257
快乐垂钓,http://115.171.216.39:4000/rtp/225.1.8.71:8002

🪁动画频道,#genre#
少儿动画,http://218.15.183.23:9901/tsfile/live/23045_1.m3u8
少儿动画,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227318/10000100000000060000000001945936_0.smil
少儿动画,rtsp://115.153.245.70/PLTV/88888888/224/3221227006/86440922.smil
少儿动画,rtsp://115.153.254.81/PLTV/88888888/224/3221227006/86440922.smil
少儿动画,rtsp://115.153.240.228:554/PLTV/88888888/224/3221227006/86440922.smil
动漫秀场,http://111.162.207.134:8686/rtp/225.1.1.134:5002
动漫秀场,http://118.180.142.124:65535/udp/239.255.29.16:8231
动漫秀场,http://27.191.200.205:19999/rtp/239.254.201.165:6358
动漫秀场,http://106.118.20.156:8188/rtp/239.254.201.165:6358
动漫秀场,http://116.235.57.22:4022/rtp/239.45.3.134:5140
新动漫,http://106.59.3.175:55555/rtp/239.200.201.32:4120
新动漫,http://171.104.106.97:50112/udp/239.81.0.235:4056
新动漫,http://111.162.207.134:8686/rtp/225.1.1.216:5002
新动漫,http://106.59.3.158:55555/rtp/239.200.201.32:4120
新动漫,http://dassby.qqff.top:99/live/新动漫/index.m3u8
爱动漫,http://171.213.239.242:8188/udp/239.93.42.23:5140
CN卡通,https://cdn.iptv8k.top/dl/jrys.php?id=364&time=20240926215313&ip=111.229.253.40
优漫卡通,http://180.105.201.157:9981/rtp/239.49.8.119:8000
优漫卡通,http://61.159.134.127:4022/rtp/238.255.2.57:5999
金鹰卡通,http://phoneqq.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwNi4xNC4zOC41NSZ0ZXJtPTUmcWlkPSZjZG5leF9pZD1xcV9waG9uZV9saXZlJmNocz0mZGVmPTEmcz1iMmYyMzE0MjY4ZDQwYjljMjM0ZGFlOTA2NzQzNjE0ZCZ1aWQ9JnV1aWQ9MWUzOGY3MWRiMDFlN2QyNDFiNWQ2OTI2YzI4ZGI1YTUtNmEwZTI2Mzcmdj0yJmFzPTAmZXM9MTc2NTEyMDY5OA,,/JYKTMPP360.m3u8
金鹰卡通,http://111.162.207.134:8686/rtp/225.1.2.236:5002
金鹰卡通,http://39.77.27.74:4002/rtp/239.253.254.117:8000
金鹰卡通,http://116.235.57.22:4022/rtp/239.45.0.38:5140
金鹰卡通,http://27.191.200.205:19999/rtp/239.254.200.92:9252
蜡笔小新,http://www.douzhicloud.site:35455/bilibili/30837590

🎮游戏频道,#genre#
游戏风云,http://111.162.207.134:8686/rtp/225.1.1.135:5002
游戏风云,http://39.77.27.74:4002/rtp/239.253.254.95:8000
游戏风云,http://27.191.200.205:19999/rtp/239.254.201.163:6354
游戏风云,http://106.118.20.156:8188/rtp/239.254.201.163:6354
游戏风云,http://116.235.57.22:4022/rtp/239.45.3.131:5140
游戏竞技,http://ygbh.site/php/bfgd.php?id=296
游戏竞技,http://ygbh.site/php/bfgd.php?id=142
海看电竞,http://144.255.32.94:8288/rtp/239.21.1.135:5002

🎵音乐频道,#genre#
CCTV-15,http://111.162.207.134:8686/rtp/225.1.2.194:5002
CCTV-15,http://39.77.27.74:4002/rtp/239.253.254.170:8000
CCTV-15,http://27.191.200.205:19999/rtp/239.254.201.124:8136
CCTV-15,http://114.254.38.135:18888/rtp/239.3.1.153:8136
CCTV-15,http://171.113.212.67:4022/rtp/239.69.1.155:10566
风云音乐,http://111.162.207.134:8686/rtp/225.1.2.176:5002
风云音乐,http://114.107.44.88:8188/rtp/238.1.79.64:4648
风云音乐,http://113.119.26.79:58888/udp/239.253.43.6:5146
风云音乐,http://27.191.200.205:19999/rtp/239.254.201.221:7259
风云音乐,http://106.118.20.156:8188/rtp/239.254.201.221:7259
音乐现场,http://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
音乐现场,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
音乐之声,http://a.live.hnradio.com/yypd/radio120k_yypd.m3u8?auth_key=1588751172-0-0-d97b858279c1c86650172b9913ea4af2
潮流音乐,http://play-radio-stream3.hndt.com/now/Or5au0KN/playlist.m3u8

🏛经典剧场,#genre#
天龙八部,https://godmusic.bs2dl.yy.com/dHZlZmVhMWUxMDYzYjQ0ZmJkYjU4MmE4NDlkYjRmNmMxMy0xMTY2Mzk0Njky?Cf=cf.mp4
天龙八部,https://vip1.lz-cdn1.com/20230217/20640_9eee7111/index.m3u8
仙剑奇侠传,http://www.douzhicloud.site:35455/yy/1382749903

🕘️更新时间,#genre#
2025-12-07 16:39:54,https://4gtvmobile-mozai.4gtv.tv/C5vvO0UbZBp8S-HAgsVp22ivoYnFwUvRle_shz9LtvI%3d/index.m3u8?token=TDFdUfODxikWuJv-VE_mAA&expires=1765109005&token1=7ocyDn1DZlj-I8nX6s6IUg&expires1=1765109005&refer=YjQyZTcxODAtMzdkMi00ZjNlLWJmYzgtZjkzNTZjNzkzMTU0&y=0
