🇹🇼台灣頻道,#genre#
Mezzo Live,https://4gtvmobile-mozai.4gtv.tv/yLICbGHuFhO1CVLvEohyF-lnT2GGoaJ--_xfise9ruE%3d/index.m3u8?token=pbW5ORzFfg54IItEIq49kg&expires=1765714436&token1=PSfM9z3i_TCXGQWFs2jIsg&expires1=1765714436&refer=NGRmMWI1NTItMDdiZS00MTA3LWI0NzEtMThkZmY0YTJmN2Zj&y=0
豬哥亮歌廳秀,https://4gtvmobile-mozai.4gtv.tv/kqf0iK8tgDK-0R2HWL0ySXxhDZyWjOcVdQcA_fvmgC8%3d/index.m3u8?token=PrA68aWd0AFVdnxYzdFQmg&expires=1765714348&token1=FnCb1w2k-3qT5lBD0_0fqw&expires1=1765714348&refer=ZTY3MDE3NmItNGE1My00ZDI5LWE4NzgtOTEwOWZjNDhhNjEz&y=0
TRACE Urban,https://4gtvmobile-mozai.4gtv.tv/ukzuRo-UvgQ1rmQcosPs4cf6KOCmHEQa7ZaDW4kBqJA%3d/index.m3u8?token=dbqK2vGv0LVMBOz0ZdroNw&expires=1765714422&token1=W6qpDWWEBJ8ogcRYiElQiQ&expires1=1765714422&refer=MzRkYWI4MmMtY2YzZC00NDE3LTk4N2UtOGMzMTMzYjc1MzY0&y=0
韓國娛樂台KMTV,https://4gtvmobile-mozai.4gtv.tv/smqeKURGQwEvuibb7WghvXfz7vxg9D2JzMWLCSdzwVs%3d/index.m3u8?token=242_yf3WTGTBXrId3XFnCA&expires=1765714395&token1=TIQz8vk2H0dGQvqeRNc_aQ&expires1=1765714395&refer=MzBmODQ5NmYtZmJlMi00MzBkLTljNjctY2YxNWQwM2VjM2M4&y=0
LUXE TV,https://4gtvmobile-mozai.4gtv.tv/1pvx7w8iSQZO_YaAM3tz7C4zU-uFhBnKtOwFx3HR8KI%3d/index.m3u8?token=acxpSEFvCQZmTZp9f_-A_g&expires=1765714558&token1=lKNkeprKKFyRLFzxa4Yz1g&expires1=1765714558&refer=OThlYzJhNjYtNjRjYS00MmExLWFiOTAtZTE5OTExN2RlMjkw&y=0
PET CLUB TV,https://4gtvmobile-mozai.4gtv.tv/E9KjjwuC1ylNhbToti1EM0UzN-C4uQGvd6uvqqk0cDA%3d/index.m3u8?token=u1g1LJwkPWU8MphyPmsfmw&expires=1765714497&token1=wvS5UqrCsekH40zquxTQyw&expires1=1765714497&refer=NjE2YmEyZWQtZDI1Ny00N2IyLWEzOWQtZmIzN2JmMzRiZWNk&y=0
LoveNature,http://fbd48279.ott.oxtvs.com/ott/?q=9222549520c295e029ec6ff9d9f66695&id=5084
FUN探索娱乐台,https://4gtvmobile-mozai.4gtv.tv/_FEd9vNy-egLzzxkeIQ2MgJcc1t6s8vPFEoS7lm1t6Q%3d/index.m3u8?token=yjjtx_mlZM7cbwLwi2V8-Q&expires=1765714524&token1=-9Z0ZUkRUWiQtQL1y3ZuVg&expires1=1765714524&refer=NTFiOTYzMzItZWQwMS00MDIyLTg1ZDItN2EyMjg3YTFmMzZm&y=0
幸福空間居家台,https://4gtvmobile-mozai.4gtv.tv/GY41v03up6ssyvFsWjrJypo9sCKHli-_0ItL7gFvh3g%3d/index.m3u8?token=7rnh-4kRFW8wg3JaX3O1QA&expires=1765714531&token1=O-7Sm8pxZQVBI_X4pqEYog&expires1=1765714531&refer=OTM5NzI2YWMtMTRjMi00NmYwLTkwMDMtY2QzMjJkY2Q1N2Jm&y=0
Bloomberg TV,https://4gtvmobile-mozai.4gtv.tv/YUZd7eORj_oi5BQOYGBja37vTkJbG8PaPExS0fjgNr4%3d/index.m3u8?token=Gj6Dhg13x3SIZ4xbt7Y1wQ&expires=1765714256&token1=HWDTUdZYFpgzZFBr7SFVAg&expires1=1765714256&refer=OTQ4OWZlNDEtOWZkZS00MzdmLTk5YzYtN2FlOTNjMDM1MTRk&y=0
SBN全球財經台,https://4gtvmobile-mozai.4gtv.tv/sjLbfy2Q5Ar6l4-Aip7rJEbc7IBW4S03z5ucYm6HNY0%3d/index.m3u8?token=pv0t5MEOsrnhEfDriLKrfw&expires=1765714290&token1=sZBf9ZopZEjB1FQO6sf6hg&expires1=1765714290&refer=MjZkYzliZjQtZTM4Yy00MzAwLThiOTMtMWM0YzkxNjhhZTAx&y=0
半島國際新聞台,https://4gtvmobile-mozai.4gtv.tv/hdTcMlK-9XV0FuMvKdmhqmnK2OHEmInZ5hQp9bWMzow%3d/index.m3u8?token=7yrDyu8DEDY_p5TWgP7QtA&expires=1765714760&token1=Q9tsE8zQTyZ10GTmII6A4g&expires1=1765714760&refer=NzA3ZDZkZWMtYTU5OS00OGFlLWJiYzMtNjg1NjA3MGYzMDk5&y=0
History 歷史頻道,https://4gtvmobile-mozai.4gtv.tv/q80tNz7UUWFbZ_1QwpE0ce15VB33nBvcD4Svdo7FqeU%3d/index.m3u8?token=hXh__38UmnAHn_TzKWnuuw&expires=1765714544&token1=8aDL-UT5RfZ6JLudBSNVRQ&expires1=1765714544&refer=NDU3MDBmOGYtODEyYS00ZjAzLThjODQtMzI4MWYwZTdjN2E1&y=0
CI 罪案偵查頻道,https://4gtvmobile-mozai.4gtv.tv/upe7CJIBEp6j76eEr2SszMUPMQe2Mp7PQteBF5gOnSI%3d/index.m3u8?token=4gFzSOkVYTVitCqgUv1T5g&expires=1765714621&token1=owoJka4UuPl3xkMy6uTdTQ&expires1=1765714621&refer=ZDIyM2UxZWItOWI2MS00ZGM1LWE2MzYtYTZhMzk2MzYzYTE5&y=0
視納華仁紀實頻道,https://4gtvmobile-mozai.4gtv.tv/Oc0N3TnoKf7TDiUh2EJHttqGP8ba4kWB7WAeejXawwY%3d/index.m3u8?token=OJOY76CBrm4zwcvNwIGs4g&expires=1765714629&token1=VqclDMgeJJDfSbkqaLJgzA&expires1=1765714629&refer=MzJjZTBiMjMtZGYwZS00ZjU1LWJhNzEtY2Q4OWIxYmFmMzc0&y=0
原住民电视,https://4gtvmobile-mozai.4gtv.tv/ynsstI2CldKv8NFiUEge38ZJR1Wp8-C4WJafSbtlFAk%3d/index.m3u8?token=gr-29ytWE9DkeW3pQTNEyg&expires=1765714033&token1=ooJJfD3xac614HZf6bIJfQ&expires1=1765714033&refer=ODI1ZmUxYzktNjkxNi00NDNkLWJhYmUtZDg4YzExYmUyODVj&y=0
滾動力 rollor,https://4gtvmobile-mozai.4gtv.tv/xD5FTcqyzdnOQWJ58SBwxeZW7nt73keA-3J91rzRYXg%3d/index.m3u8?token=LaCp_hOI35cQ1rPcXZuafg&expires=1765714511&token1=vLC50g6Z7zvtdX6lS9kSFg&expires1=1765714511&refer=Zjc2MjY3ODktZDEwZC00NWZmLWIxYzQtNjE0NTE5YzMyY2Iw&y=0
大爱1,https://4gtvmobile-mozai.4gtv.tv/bWYN4hzYBrgKFayYIAMYzclWhtGbF9to4o0THnfjOM4%3d/index.m3u8?token=MGpHMg4FF0TxZrloudylKQ&expires=1765713886&token1=D2uW89WENfDbccQ0j6QOoA&expires1=1765713886&refer=MDA0Mjc1N2UtMWIzMS00MDllLThmMWEtMTUzOWZlMTIwOTU4&y=0
大爱2,https://4gtvmobile-mozai.4gtv.tv/RYWTfBfBWr-oCDOMIS9y22gu1q42QuUq5rKAIZpD5ro%3d/index.m3u8?token=Gwa2HyCfzX4613x5VgeQIA&expires=1765714729&token1=On0pmgHmu_7PpSOVXO9MlA&expires1=1765714729&refer=ZjFkMzlmMmMtZWEwYi00NWJlLThmODItNWZiMmY2ZWRjYmI5&y=0
人间卫视,https://4gtvmobile-mozai.4gtv.tv/_LWHSDbadLDvN5GPcHKJQtiKhdPzNjS158-yCOStx4k%3d/index.m3u8?token=0f92X_gIKjKC3rNzd9aDsg&expires=1765714738&token1=0gZzWbwyANBXXWQ_lxRCVQ&expires1=1765714738&refer=ZGRkMDJjODktYmViYy00ZDM0LThhMjgtOTg3ZGE4NjgwYzQx&y=0
国会频道1,https://4gtvmobile-mozai.4gtv.tv/KI_0vx6Gsl3-iNiWtzURhERJPKXapozqGRPBFUc1RFE%3d/index.m3u8?token=WkwtIrPggWWDQ-86-5l4Wg&expires=1765714781&token1=feS1f1eLE1bDaRDTAZ8G_g&expires1=1765714781&refer=YTI1OTAxMzAtYjYxYS00YTZkLTg1YWMtNjMyZjA5NWU0ODE5&y=0
国会频道2,https://4gtvmobile-mozai.4gtv.tv/WnSodF62E1yIOpLWzPDoHSiK5XW3NA2RB5YBZ0qb_Js%3d/index.m3u8?token=2qAyndDjvaevcTP_EACeVQ&expires=1765714789&token1=KIWxf8oT4Mu8dDK-II0GhA&expires1=1765714789&refer=MTU2MWQzYzItNDg4My00YmU4LTg3NWItMTgwNTEwZjgyZGZm&y=0
緯來體育,rtmp://f13h.mine.nu/sat/tv721
緯來日本,rtmp://f13h.mine.nu/sat/tv771
愛爾達娛樂台,https://4gtvmobile-mozai.4gtv.tv/wqX0Cfk5RZ262hqnxtBCmujuVXR1UuxY4iIzwvISffc%3d/index.m3u8?token=kV8a_yLR3bPcD0zeNEwxFw&expires=1765713971&token1=y6TRQgliltr29zsYx5ReAw&expires1=1765713971&refer=MGNkM2Q2MjYtYTJmMy00MmM1LWJiMmEtM2U2NjA3ZTllMzY0&y=0
愛爾達生活旅遊台,https://4gtvmobile-mozai.4gtv.tv/yWtOmuyDW8yG58ag2D73TaYD-MvGSOBiHLkvoofU4Gc%3d/index.m3u8?token=zqMftp5nptjIiMWqdm3QSg&expires=1765714551&token1=kYUIzt5jFjF8DGb9ORE0hQ&expires1=1765714551&refer=YzU4Njk4NWMtZTFmYy00NDhlLTk1MTEtMDRlM2M4YzQwNjBl&y=0
Dali TV,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
好消息1,https://4gtvmobile-mozai.4gtv.tv/jeDadv9yi6Xaoek36gQqkWDdfxoVlpI6cZNMGwBMPb0%3d/index.m3u8?token=LO5-EJwIrHjzCTwcHOnFSw&expires=1765714712&token1=oRJ-1eH5lIrmJ6TqTCSVcw&expires1=1765714712&refer=MjlkNzkwNDAtN2I2Yy00ZjE4LTkxNDctNDJjYzQwMWIyMjli&y=0
好消息2,https://4gtvmobile-mozai.4gtv.tv/ff9ufAyvPRoN1AVstojSb1-vg8wL8JoTTKa-mAL6Z90%3d/index.m3u8?token=kTCEDeSY9SeoVmneF4fsVQ&expires=1765714723&token1=JK3enNlYBQMWpoUpQXjBlA&expires1=1765714723&refer=Y2MwNjgwNjgtNTEyMS00Yzk5LWE4MzMtYTFkM2QxZjIzZjVk&y=0

🎬电影频道,#genre#
CHC家庭影院,http://111.162.205.11:8686/rtp/225.1.1.213:5002
CHC家庭影院,http://39.77.27.74:4002/rtp/239.253.254.152:8000
CHC家庭影院,http://171.113.208.108:4022/rtp/239.69.1.243:11100
CHC动作电影,http://39.77.27.74:4002/rtp/239.253.254.153:8000
CHC动作电影,http://111.162.205.11:8686/rtp/225.1.1.215:5002
CHC动作电影,http://171.113.208.108:4022/rtp/239.69.1.242:11094
CHC动作电影,http://106.59.2.72:55555/rtp/239.200.201.31:8144
淘剧场,http://114.254.35.130:18888/rtp/239.3.1.95:8001
淘剧场,http://115.171.80.250:1688/rtp/225.1.8.37:8002
淘剧场,http://115.171.216.99:4000/rtp/225.1.8.37:8002
淘剧场,http://115.171.216.39:4000/rtp/225.1.8.37:8002
淘娱乐,http://114.254.35.130:18888/rtp/239.3.1.100:8001
淘娱乐,http://115.171.216.99:4000/rtp/225.1.8.61:8002
淘娱乐,http://115.171.80.250:1688/rtp/225.1.8.61:8002
淘电影,http://114.254.35.130:18888/rtp/239.3.1.250:8001
淘电影,http://115.171.80.250:1688/rtp/225.1.8.38:8002
淘电影,http://115.171.216.39:4000/rtp/225.1.8.38:8002
淘电影,http://115.171.216.99:4000/rtp/225.1.8.38:8002
经典电影,https://cdn.iptv8k.top/dl/jrys.php?id=396&time=20240926215313&ip=111.229.253.40
IPTV经典电影,http://183.220.107.138:4022/rtp/239.10.0.122:5140
天映经典,https://cdn.iptv8k.top/dl/jrys.php?id=71&time=20240926215313&ip=111.229.253.40
星空卫视,https://cdn.iptv8k.top/dl/jrys.php?id=21&time=20240926215313&ip=111.229.253.40

🎥咪咕直播,#genre#

🏀体育频道,#genre#
CCTV-5,http://38.75.136.137:98/gslb/dsdqpub/cctv5hd.m3u8?auth=testpub
CCTV-5,http://121.29.141.118:4022/rtp/239.253.92.181:6046
CCTV-5,http://111.162.205.11:8686/rtp/225.1.1.160:5002
CCTV-5,http://144.255.31.207:6688/udp/239.21.2.46:5002
CCTV-5,http://223.167.230.129:4022/rtp/239.45.1.69:5140
CCTV-5+,http://39.77.27.74:4002/rtp/239.253.254.80:8000
CCTV-5+,http://113.119.25.243:58888/udp/239.77.1.31:5146
CCTV-5+,http://111.162.205.11:8686/rtp/225.1.1.121:5002
CCTV-5+,http://171.113.208.108:4022/rtp/239.254.96.234:9484
CCTV-5+,http://106.118.20.156:8188/rtp/239.254.200.46:8004
五星体育,http://223.167.230.129:4022/rtp/239.45.3.210:5140
体育赛事,http://144.255.32.94:8288/rtp/239.21.2.44:5002
山东体育,http://satellitepull.cnr.cn/live/wxsdtyxxgb/playlist.m3u8
山东体育,https://satellitepull.cnr.cn/live/wxsdtyxxgb/playlist.m3u8
睛彩篮球,http://114.254.35.130:18888/rtp/239.3.1.126:8001
睛彩篮球,http://113.119.25.243:58888/udp/239.77.1.21:5146
睛彩广场舞,http://114.254.35.130:18888/rtp/239.3.1.128:8001
风云足球,http://111.162.205.11:8686/rtp/225.1.2.168:5002
风云足球,http://121.29.141.118:4022/rtp/239.253.93.254:6432
风云足球,http://171.113.208.108:4022/rtp/239.69.1.81:10126
风云足球,http://123.191.15.105:1111/rtp/232.0.0.52:1234
风云足球,http://114.107.45.103:8188/rtp/238.1.79.57:4592
魅力足球,http://111.162.205.11:8686/rtp/225.1.1.137:5002
天元围棋,http://121.29.141.118:4022/rtp/239.253.93.211:6389
天元围棋,http://106.118.20.156:8188/rtp/239.254.201.156:6270
天元围棋,http://111.227.194.26:4022/rtp/239.254.201.156:6270
天元围棋,http://61.159.135.161:18000/rtp/238.255.2.7:5999
天元围棋,http://61.159.134.76:4022/rtp/238.255.2.7:5999
快乐垂钓,http://39.77.27.74:4002/rtp/239.253.254.144:8000
快乐垂钓,http://114.107.45.103:8188/rtp/238.1.79.31:4360
快乐垂钓,http://171.113.208.108:4022/rtp/239.69.1.142:10488
快乐垂钓,http://121.29.141.118:4022/rtp/239.253.93.213:6391
快乐垂钓,http://114.254.35.130:18888/rtp/239.3.1.164:8001

🪁动画频道,#genre#
少儿动画,http://182.123.208.170:12345/rtp/225.1.4.189:1238
少儿动画,http://218.15.183.23:9901/tsfile/live/23045_1.m3u8
少儿动画,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227318/10000100000000060000000001945936_0.smil
少儿动画,rtsp://115.153.245.70/PLTV/88888888/224/3221227006/86440922.smil
少儿动画,rtsp://115.153.254.81/PLTV/88888888/224/3221227006/86440922.smil
动漫秀场,http://111.162.205.11:8686/rtp/225.1.1.134:5002
动漫秀场,http://39.77.27.74:4002/rtp/239.253.254.115:8000
动漫秀场,http://116.235.57.22:4022/rtp/239.45.3.134:5140
动漫秀场,http://223.167.230.129:4022/rtp/239.45.3.134:5140
动漫秀场,http://123.191.15.105:1111/rtp/232.0.0.128:1234
新动漫,http://220.176.218.76:9000/rtp/239.252.220.132:5140
新动漫,http://171.104.106.97:50112/udp/239.81.0.235:4056
新动漫,http://222.83.161.120:9003/udp/239.81.0.235:4056
新动漫,http://106.59.2.207:55555/rtp/239.200.201.32:4120
新动漫,http://111.162.205.11:8686/rtp/225.1.1.216:5002
CN卡通,https://cdn.iptv8k.top/dl/jrys.php?id=364&time=20240926215313&ip=111.229.253.40
优漫卡通,http://180.105.201.157:9981/rtp/239.49.8.119:8000
优漫卡通,http://121.235.95.126:8199/rtp/239.49.8.119:8000
金鹰卡通,http://111.162.205.11:8686/rtp/225.1.2.236:5002
金鹰卡通,http://39.77.27.74:4002/rtp/239.253.254.117:8000
金鹰卡通,http://223.167.230.129:4022/rtp/239.45.0.38:5140
金鹰卡通,http://123.191.15.105:1111/rtp/232.0.0.90:1234
金鹰卡通,http://121.29.141.118:4022/rtp/239.253.92.163:8055
蜡笔小新,http://www.douzhicloud.site:35455/bilibili/30837590

🎮游戏频道,#genre#
游戏风云,http://111.162.205.11:8686/rtp/225.1.1.135:5002
游戏风云,http://223.167.230.129:4022/rtp/239.45.3.131:5140
游戏风云,http://39.77.27.74:4002/rtp/239.253.254.95:8000
游戏风云,http://116.235.57.22:4022/rtp/239.45.3.131:5140
游戏风云,http://123.191.15.105:1111/rtp/232.0.0.127:1234
游戏竞技,http://ygbh.site/php/bfgd.php?id=296
海看电竞,http://144.255.32.94:8288/rtp/239.21.1.135:5002

🎵音乐频道,#genre#
CCTV-15,http://111.162.205.11:8686/rtp/225.1.2.194:5002
CCTV-15,http://121.29.141.118:4022/rtp/239.253.93.154:6322
CCTV-15,http://39.77.27.74:4002/rtp/239.253.254.170:8000
CCTV-15,http://144.255.31.207:6688/udp/239.21.2.4:5002
CCTV-15,http://114.254.35.130:18888/rtp/239.3.1.153:8136
风云音乐,http://111.162.205.11:8686/rtp/225.1.2.176:5002
风云音乐,http://121.29.141.118:4022/rtp/239.253.93.253:6431
风云音乐,http://123.191.15.105:1111/rtp/232.0.0.47:1234
风云音乐,http://106.118.20.156:8188/rtp/239.254.201.221:7259
风云音乐,http://114.107.45.103:8188/rtp/238.1.79.64:4648
音乐现场,http://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
音乐现场,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
音乐之声,http://a.live.hnradio.com/yypd/radio120k_yypd.m3u8?auth_key=1588751172-0-0-d97b858279c1c86650172b9913ea4af2
潮流音乐,http://play-radio-stream3.hndt.com/now/Or5au0KN/playlist.m3u8

🏛经典剧场,#genre#
天龙八部,https://godmusic.bs2dl.yy.com/dHZlZmVhMWUxMDYzYjQ0ZmJkYjU4MmE4NDlkYjRmNmMxMy0xMTY2Mzk0Njky?Cf=cf.mp4
天龙八部,https://vip1.lz-cdn1.com/20230217/20640_9eee7111/index.m3u8
仙剑奇侠传,http://www.douzhicloud.site:35455/yy/1382749903

🕘️更新时间,#genre#
2025-12-14 16:39:57,https://4gtvmobile-mozai.4gtv.tv/upovlPiD0TYdYjq7AzQEqUxCP5uDnOOe3qLiaKhxHgE%3d/index.m3u8?token=ofcizCtWpas0m5SugYyEyQ&expires=1765713844&token1=8NGfHunyCrhNNYwyy0AjCg&expires1=1765713844&refer=MmMwZjE2ZTAtYjk1Yi00ZTI3LTgyM2YtMmY1ZDNkZDc4NmI1&y=0
